LGA_old,repDS,year,LGA,U5_ITN_use,six_nine_ITN_use,ten_eighteen_ITN_use,over_eighteen_ITN_use,round,peak,mortality,kill_rate,block_initial,simday,mass_llins_fund
Gubio,Gawabawa,2029,Gubio,0.8,0.8,0.8,0.8,4,august,0.814426994,0.751874138,0.92834284,3508,PBO (2021)
Gudu,Gawabawa,2020,Gudu,0.8,0.8,0.8,0.8,1,august,0.818072663,0.751895138,0.929618063,223,PBO (2021)
Gudu,Gawabawa,2023,Gudu,0.8,0.8,0.8,0.8,2,august,0.818072663,0.751895138,0.929618063,1318,PBO (2021)
Gudu,Gawabawa,2026,Gudu,0.8,0.8,0.8,0.8,3,august,0.818072663,0.751895138,0.929618063,2413,PBO (2021)
Gudu,Gawabawa,2029,Gudu,0.8,0.8,0.8,0.8,4,august,0.818072663,0.751895138,0.929618063,3508,PBO (2021)
Gujba,Darazo,2022,Gujba,0.8,0.8,0.8,0.8,1,july,0.684790286,0.750785416,0.862937108,916,PBO (2021)
Gujba,Darazo,2025,Gujba,0.8,0.8,0.8,0.8,2,july,0.684790286,0.750785416,0.862937108,2011,PBO (2021)
Gujba,Darazo,2028,Gujba,0.8,0.8,0.8,0.8,3,july,0.684790286,0.750785416,0.862937108,3106,PBO (2021)
Gulani,Alkaleri,2022,Gulani,0.8,0.8,0.8,0.8,1,july,0.657079381,0.750428256,0.842174727,916,PBO (2021)
Gulani,Alkaleri,2025,Gulani,0.8,0.8,0.8,0.8,2,july,0.657079381,0.750428256,0.842174727,2011,PBO (2021)
Gulani,Alkaleri,2028,Gulani,0.8,0.8,0.8,0.8,3,july,0.657079381,0.750428256,0.842174727,3106,PBO (2021)
Guma,Keana,2020,Guma,0.8,0.8,0.8,0.8,1,august,0.365014826,0.431083741,0.53,223,Pyrethroid (2020)
Guma,Keana,2023,Guma,0.8,0.8,0.8,0.8,2,august,0.365014826,0.431083741,0.53,1318,Pyrethroid (2020)
Guma,Keana,2026,Guma,0.8,0.8,0.8,0.8,3,august,0.365014826,0.431083741,0.53,2413,Pyrethroid (2020)
Guma,Keana,2029,Guma,0.8,0.8,0.8,0.8,4,august,0.365014826,0.431083741,0.53,3508,Pyrethroid (2020)
Gumel,Babura,2021,Gumel,0.813953488,0.814814815,0.9,0.983050847,1,may,0.765232277,0.751548364,0.908560313,496,PBO (2021)
Gumel,Babura,2024,Gumel,0.813953488,0.814814815,0.9,0.983050847,2,may,0.765232277,0.751548364,0.908560313,1591,PBO (2021)
Gumel,Babura,2027,Gumel,0.813953488,0.814814815,0.9,0.983050847,3,may,0.765232277,0.751548364,0.908560313,2686,PBO (2021)
Gumel,Babura,2030,Gumel,0.813953488,0.814814815,0.9,0.983050847,4,may,0.765232277,0.751548364,0.908560313,3781,PBO (2021)
Gummi,Birnin Kebbi,2020,Gummi,0.8,0.8,0.8,0.8,1,august,0.733770917,0.682376452,0.854441885,223,Pyrethroid (2020)
Gummi,Birnin Kebbi,2023,Gummi,0.8,0.8,0.8,0.8,2,august,0.733770917,0.682376452,0.854441885,1318,Pyrethroid (2020)
Gummi,Birnin Kebbi,2026,Gummi,0.8,0.8,0.8,0.8,3,august,0.733770917,0.682376452,0.854441885,2413,Pyrethroid (2020)
Gummi,Birnin Kebbi,2029,Gummi,0.8,0.8,0.8,0.8,4,august,0.733770917,0.682376452,0.854441885,3508,Pyrethroid (2020)
Gurara,Oke-Ero,2022,Gurara,0.8,0.8,0.8,0.8,1,july,0.530491978,0.747669649,0.697881299,916,PBO (2021)
Gurara,Oke-Ero,2025,Gurara,0.8,0.8,0.8,0.8,2,july,0.530491978,0.747669649,0.697881299,2011,PBO (2021)
Gurara,Oke-Ero,2028,Gurara,0.8,0.8,0.8,0.8,3,july,0.530491978,0.747669649,0.697881299,3106,PBO (2021)
Guri,Taura,2021,Guri,0.8,0.8,0.8,0.8,1,july,0.666612333,0.750557938,0.849662142,551,PBO (2021)
Guri,Taura,2024,Guri,0.8,0.8,0.8,0.8,2,july,0.666612333,0.750557938,0.849662142,1646,PBO (2021)
Guri,Taura,2027,Guri,0.8,0.8,0.8,0.8,3,july,0.666612333,0.750557938,0.849662142,2741,PBO (2021)
Guri,Taura,2030,Guri,0.8,0.8,0.8,0.8,4,july,0.666612333,0.750557938,0.849662142,3836,PBO (2021)
Gusau,Darazo,2020,Gusau,0.8,0.8,0.8,0.8,1,july,0.74575499,0.68794435,0.862584663,186,Pyrethroid (2020)
Gusau,Darazo,2023,Gusau,0.8,0.8,0.8,0.8,2,july,0.74575499,0.68794435,0.862584663,1281,Pyrethroid (2020)
Gusau,Darazo,2026,Gusau,0.8,0.8,0.8,0.8,3,july,0.74575499,0.68794435,0.862584663,2376,Pyrethroid (2020)
Gusau,Darazo,2029,Gusau,0.8,0.8,0.8,0.8,4,july,0.74575499,0.68794435,0.862584663,3471,Pyrethroid (2020)
Guyuk,Alkaleri,2020,Guyuk,0.8,0.8,0.8,0.8,1,july,0.571995521,0.748844595,0.755853881,186,PBO (2021)
Guyuk,Alkaleri,2023,Guyuk,0.8,0.8,0.8,0.8,2,july,0.571995521,0.748844595,0.755853881,1281,PBO (2021)
Guyuk,Alkaleri,2026,Guyuk,0.8,0.8,0.8,0.8,3,july,0.571995521,0.748844595,0.755853881,2376,PBO (2021)
Guyuk,Alkaleri,2029,Guyuk,0.8,0.8,0.8,0.8,4,july,0.571995521,0.748844595,0.755853881,3471,PBO (2021)
Guzamala,Babura,2020,Guzamala,0.8,0.8,0.8,0.8,1,may,0.777569747,0.75163814,0.914006236,131,PBO (2021)
Guzamala,Babura,2023,Guzamala,0.8,0.8,0.8,0.8,2,may,0.777569747,0.75163814,0.914006236,1226,PBO (2021)
Guzamala,Babura,2026,Guzamala,0.8,0.8,0.8,0.8,3,may,0.777569747,0.75163814,0.914006236,2321,PBO (2021)
Guzamala,Babura,2029,Guzamala,0.8,0.8,0.8,0.8,4,may,0.777569747,0.75163814,0.914006236,3416,PBO (2021)
Gwagwalada,Keana,2020,Gwagwalada,0.8,0.8,0.8,0.8,1,august,0.555904987,0.748429645,0.734810981,223,PBO (2021)
Gwagwalada,Keana,2023,Gwagwalada,0.8,0.8,0.8,0.8,2,august,0.555904987,0.748429645,0.734810981,1318,PBO (2021)
Gwagwalada,Keana,2026,Gwagwalada,0.8,0.8,0.8,0.8,3,august,0.555904987,0.748429645,0.734810981,2413,PBO (2021)
Gwagwalada,Keana,2029,Gwagwalada,0.8,0.8,0.8,0.8,4,august,0.555904987,0.748429645,0.734810981,3508,PBO (2021)
Gwale,Alkaleri,2022,Gwale,0.8,0.8,0.8,0.8,1,july,0.600920439,0.749484472,0.789574906,916,PBO (2021)
Gwale,Alkaleri,2025,Gwale,0.8,0.8,0.8,0.8,2,july,0.600920439,0.749484472,0.789574906,2011,PBO (2021)
Gwale,Alkaleri,2028,Gwale,0.8,0.8,0.8,0.8,3,july,0.600920439,0.749484472,0.789574906,3106,PBO (2021)
Gwandu,Birnin Kebbi,2021,Gwandu,0.8,0.8,0.8,0.865671642,1,august,0.783737788,0.751680862,0.916600395,588,PBO (2021)
Gwandu,Birnin Kebbi,2024,Gwandu,0.8,0.8,0.8,0.865671642,2,august,0.783737788,0.751680862,0.916600395,1683,PBO (2021)
Gwandu,Birnin Kebbi,2027,Gwandu,0.8,0.8,0.8,0.865671642,3,august,0.783737788,0.751680862,0.916600395,2778,PBO (2021)
Gwandu,Birnin Kebbi,2030,Gwandu,0.8,0.8,0.8,0.865671642,4,august,0.783737788,0.751680862,0.916600395,3873,PBO (2021)
Gwaram,Takali,2021,Gwaram,0.836572687,0.813620788,0.8,0.915806931,1,september,0.770852463,0.751589995,0.911084643,615,PBO (2021)
Gwaram,Takali,2024,Gwaram,0.836572687,0.813620788,0.8,0.915806931,2,september,0.770852463,0.751589995,0.911084643,1710,PBO (2021)
Gwaram,Takali,2027,Gwaram,0.836572687,0.813620788,0.8,0.915806931,3,september,0.770852463,0.751589995,0.911084643,2805,PBO (2021)
Gwaram,Takali,2030,Gwaram,0.836572687,0.813620788,0.8,0.915806931,4,september,0.770852463,0.751589995,0.911084643,3900,PBO (2021)
Gwarzo,Gwarzo,2022,Gwarzo,0.8,0.8,0.8,0.8,1,august,0.823387017,0.751925064,0.931434662,953,PBO (2021)
Gwarzo,Gwarzo,2025,Gwarzo,0.8,0.8,0.8,0.8,2,august,0.823387017,0.751925064,0.931434662,2048,PBO (2021)
Gwarzo,Gwarzo,2028,Gwarzo,0.8,0.8,0.8,0.8,3,august,0.823387017,0.751925064,0.931434662,3143,PBO (2021)
Gwer East,Oke-Ero,2020,Gwer East,0.888888889,0.916666667,0.8,0.8,1,july,0.369333536,0.43463817,0.53,186,Pyrethroid (2020)
Gwer East,Oke-Ero,2023,Gwer East,0.888888889,0.916666667,0.8,0.8,2,july,0.369333536,0.43463817,0.53,1281,Pyrethroid (2020)
Gwer East,Oke-Ero,2026,Gwer East,0.888888889,0.916666667,0.8,0.8,3,july,0.369333536,0.43463817,0.53,2376,Pyrethroid (2020)
Gwer East,Oke-Ero,2029,Gwer East,0.888888889,0.916666667,0.8,0.8,4,july,0.369333536,0.43463817,0.53,3471,Pyrethroid (2020)
Gwer West,Keana,2020,Gwer West,0.8,0.8,0.866666667,0.8,1,august,0.423749809,0.478971197,0.53,223,Pyrethroid (2020)
Gwer West,Keana,2023,Gwer West,0.8,0.8,0.866666667,0.8,2,august,0.423749809,0.478971197,0.53,1318,Pyrethroid (2020)
Gwer West,Keana,2026,Gwer West,0.8,0.8,0.866666667,0.8,3,august,0.423749809,0.478971197,0.53,2413,Pyrethroid (2020)
Gwer West,Keana,2029,Gwer West,0.8,0.8,0.866666667,0.8,4,august,0.423749809,0.478971197,0.53,3508,Pyrethroid (2020)
Gwiwa,Babura,2021,Gwiwa,0.942307692,0.903225806,0.838709677,0.951612903,1,may,0.668371704,0.750581059,0.85100333,496,PBO (2021)
Gwiwa,Babura,2024,Gwiwa,0.942307692,0.903225806,0.838709677,0.951612903,2,may,0.668371704,0.750581059,0.85100333,1591,PBO (2021)
Gwiwa,Babura,2027,Gwiwa,0.942307692,0.903225806,0.838709677,0.951612903,3,may,0.668371704,0.750581059,0.85100333,2686,PBO (2021)
Gwiwa,Babura,2030,Gwiwa,0.942307692,0.903225806,0.838709677,0.951612903,4,may,0.668371704,0.750581059,0.85100333,3781,PBO (2021)
Gwoza,Darazo,2020,Gwoza,0.8,0.8,0.8,0.8,1,july,0.679653584,0.750723628,0.859314031,186,PBO (2021)
Gwoza,Darazo,2023,Gwoza,0.8,0.8,0.8,0.8,2,july,0.679653584,0.750723628,0.859314031,1281,PBO (2021)
Gwoza,Darazo,2026,Gwoza,0.8,0.8,0.8,0.8,3,july,0.679653584,0.750723628,0.859314031,2376,PBO (2021)
Gwoza,Darazo,2029,Gwoza,0.8,0.8,0.8,0.8,4,july,0.679653584,0.750723628,0.859314031,3471,PBO (2021)
Hadejia,Taura,2021,Hadejia,0.8,0.8,0.8,0.8,1,july,0.636447966,0.750120016,0.82462414,551,PBO (2021)
Hadejia,Taura,2024,Hadejia,0.8,0.8,0.8,0.8,2,july,0.636447966,0.750120016,0.82462414,1646,PBO (2021)
Hadejia,Taura,2027,Hadejia,0.8,0.8,0.8,0.8,3,july,0.636447966,0.750120016,0.82462414,2741,PBO (2021)
Hadejia,Taura,2030,Hadejia,0.8,0.8,0.8,0.8,4,july,0.636447966,0.750120016,0.82462414,3836,PBO (2021)
Hawul,Darazo,2020,Hawul,0.8,0.8,0.8,0.8,1,july,0.628168105,0.749984628,0.81702795,186,PBO (2021)
Hawul,Darazo,2023,Hawul,0.8,0.8,0.8,0.8,2,july,0.628168105,0.749984628,0.81702795,1281,PBO (2021)
Hawul,Darazo,2026,Hawul,0.8,0.8,0.8,0.8,3,july,0.628168105,0.749984628,0.81702795,2376,PBO (2021)
Hawul,Darazo,2029,Hawul,0.8,0.8,0.8,0.8,4,july,0.628168105,0.749984628,0.81702795,3471,PBO (2021)
Hong,Darazo,2020,Hong,0.8,0.8,0.8,0.8,1,july,0.634881453,0.750094944,0.823212171,186,PBO (2021)
Hong,Darazo,2023,Hong,0.8,0.8,0.8,0.8,2,july,0.634881453,0.750094944,0.823212171,1281,PBO (2021)
Hong,Darazo,2026,Hong,0.8,0.8,0.8,0.8,3,july,0.634881453,0.750094944,0.823212171,2376,PBO (2021)
Hong,Darazo,2029,Hong,0.8,0.8,0.8,0.8,4,july,0.634881453,0.750094944,0.823212171,3471,PBO (2021)
Ibadan North,Owan East,2020,Ibadan North,0.8,0.8,0.8,0.8,1,march,0.309361845,0.9,0.94,70,IG2 & PBO (2020)
Ibadan North,Owan East,2023,Ibadan North,0.8,0.8,0.8,0.8,2,march,0.309361845,0.9,0.94,1165,IG2 & PBO (2020)
Ibadan North,Owan East,2026,Ibadan North,0.8,0.8,0.8,0.8,3,march,0.309361845,0.9,0.94,2260,IG2 & PBO (2020)
Ibadan North,Owan East,2029,Ibadan North,0.8,0.8,0.8,0.8,4,march,0.309361845,0.9,0.94,3355,IG2 & PBO (2020)
Ibadan North East,Owan East,2020,Ibadan North East,0.8,0.8,0.8,0.8,1,march,0.294659555,0.9,0.94,70,IG2 & PBO (2020)
Ibadan North East,Owan East,2023,Ibadan North East,0.8,0.8,0.8,0.8,2,march,0.294659555,0.9,0.94,1165,IG2 & PBO (2020)
Ibadan North East,Owan East,2026,Ibadan North East,0.8,0.8,0.8,0.8,3,march,0.294659555,0.9,0.94,2260,IG2 & PBO (2020)
Ibadan North East,Owan East,2029,Ibadan North East,0.8,0.8,0.8,0.8,4,march,0.294659555,0.9,0.94,3355,IG2 & PBO (2020)
Ibadan North West,Owan East,2020,Ibadan North West,0.8,0.8,0.8,0.8,1,march,0.316280901,0.9,0.94,70,IG2 & PBO (2020)
Ibadan North West,Owan East,2023,Ibadan North West,0.8,0.8,0.8,0.8,2,march,0.316280901,0.9,0.94,1165,IG2 & PBO (2020)
Ibadan North West,Owan East,2026,Ibadan North West,0.8,0.8,0.8,0.8,3,march,0.316280901,0.9,0.94,2260,IG2 & PBO (2020)
Ibadan North West,Owan East,2029,Ibadan North West,0.8,0.8,0.8,0.8,4,march,0.316280901,0.9,0.94,3355,IG2 & PBO (2020)
Ibadan South East,Akinyele,2020,Ibadan South East,0.8,0.8,0.8,0.8,1,may,0.271498263,0.9,0.94,131,IG2 & PBO (2020)
Ibadan South East,Akinyele,2023,Ibadan South East,0.8,0.8,0.8,0.8,2,may,0.271498263,0.9,0.94,1226,IG2 & PBO (2020)
Ibadan South East,Akinyele,2026,Ibadan South East,0.8,0.8,0.8,0.8,3,may,0.271498263,0.9,0.94,2321,IG2 & PBO (2020)
Ibadan South East,Akinyele,2029,Ibadan South East,0.8,0.8,0.8,0.8,4,may,0.271498263,0.9,0.94,3416,IG2 & PBO (2020)
Ibadan South West,Owan East,2020,Ibadan South West,0.8,0.8,0.8,0.8,1,march,0.315354899,0.9,0.94,70,IG2 & PBO (2020)
Ibadan South West,Owan East,2023,Ibadan South West,0.8,0.8,0.8,0.8,2,march,0.315354899,0.9,0.94,1165,IG2 & PBO (2020)
Ibadan South West,Owan East,2026,Ibadan South West,0.8,0.8,0.8,0.8,3,march,0.315354899,0.9,0.94,2260,IG2 & PBO (2020)
Ibadan South West,Owan East,2029,Ibadan South West,0.8,0.8,0.8,0.8,4,march,0.315354899,0.9,0.94,3355,IG2 & PBO (2020)
Ibaji,Uzo-Uwani,2020,Ibaji,0.8,0.8,0.8,0.8,1,june,0.335530068,0.731776216,0.65,162,PBO (2021)
Ibaji,Uzo-Uwani,2023,Ibaji,0.8,0.8,0.8,0.8,2,june,0.335530068,0.731776216,0.65,1257,PBO (2021)
Ibaji,Uzo-Uwani,2026,Ibaji,0.8,0.8,0.8,0.8,3,june,0.335530068,0.731776216,0.65,2352,PBO (2021)
Ibaji,Uzo-Uwani,2029,Ibaji,0.8,0.8,0.8,0.8,4,june,0.335530068,0.731776216,0.65,3447,PBO (2021)
Ibarapa Central,Akinyele,2020,Ibarapa Central,0.8,0.8,0.8,0.8,1,may,0.381160727,0.9,0.94,131,IG2 & PBO (2020)
Ibarapa Central,Akinyele,2023,Ibarapa Central,0.8,0.8,0.8,0.8,2,may,0.381160727,0.9,0.94,1226,IG2 & PBO (2020)
Ibarapa Central,Akinyele,2026,Ibarapa Central,0.8,0.8,0.8,0.8,3,may,0.381160727,0.9,0.94,2321,IG2 & PBO (2020)
Ibarapa Central,Akinyele,2029,Ibarapa Central,0.8,0.8,0.8,0.8,4,may,0.381160727,0.9,0.94,3416,IG2 & PBO (2020)
Ibarapa East,Oke-Ero,2020,Ibarapa East,0.8,0.8,0.8,0.8,1,july,0.343403438,0.9,0.94,186,IG2 & PBO (2020)
Ibarapa East,Oke-Ero,2023,Ibarapa East,0.8,0.8,0.8,0.8,2,july,0.343403438,0.9,0.94,1281,IG2 & PBO (2020)
Ibarapa East,Oke-Ero,2026,Ibarapa East,0.8,0.8,0.8,0.8,3,july,0.343403438,0.9,0.94,2376,IG2 & PBO (2020)
Ibarapa East,Oke-Ero,2029,Ibarapa East,0.8,0.8,0.8,0.8,4,july,0.343403438,0.9,0.94,3471,IG2 & PBO (2020)
Ibarapa North,Oke-Ero,2020,Ibarapa North,0.8,0.8,0.8,0.8,1,july,0.369500036,0.9,0.94,186,IG2 & PBO (2020)
Ibarapa North,Oke-Ero,2023,Ibarapa North,0.8,0.8,0.8,0.8,2,july,0.369500036,0.9,0.94,1281,IG2 & PBO (2020)
Ibarapa North,Oke-Ero,2026,Ibarapa North,0.8,0.8,0.8,0.8,3,july,0.369500036,0.9,0.94,2376,IG2 & PBO (2020)
Ibarapa North,Oke-Ero,2029,Ibarapa North,0.8,0.8,0.8,0.8,4,july,0.369500036,0.9,0.94,3471,IG2 & PBO (2020)
Ibeju/Lekki,Uzo-Uwani,2020,Ibeju-Lekki,0.8,0.8,0.8,0.8,1,june,0.430387467,0.742716172,0.65,162,PBO (2021)
Ibeju/Lekki,Uzo-Uwani,2023,Ibeju-Lekki,0.8,0.8,0.8,0.8,2,june,0.430387467,0.742716172,0.65,1257,PBO (2021)
Ibeju/Lekki,Uzo-Uwani,2026,Ibeju-Lekki,0.8,0.8,0.8,0.8,3,june,0.430387467,0.742716172,0.65,2352,PBO (2021)
Ibeju/Lekki,Uzo-Uwani,2029,Ibeju-Lekki,0.8,0.8,0.8,0.8,4,june,0.430387467,0.742716172,0.65,3447,PBO (2021)
Ibeno,Nsit Ubium,2021,Ibeno,0.8,0.8,0.8,0.8,1,june,0.270147342,0.353239894,0.53,527,Pyrethroid (2020)
Ibeno,Nsit Ubium,2024,Ibeno,0.8,0.8,0.8,0.8,2,june,0.270147342,0.353239894,0.53,1622,Pyrethroid (2020)
Ibeno,Nsit Ubium,2027,Ibeno,0.8,0.8,0.8,0.8,3,june,0.270147342,0.353239894,0.53,2717,Pyrethroid (2020)
Ibeno,Nsit Ubium,2030,Ibeno,0.8,0.8,0.8,0.8,4,june,0.270147342,0.353239894,0.53,3812,Pyrethroid (2020)
Ibesikpo Asutan,Nsit Ubium,2021,Ibesikpo Asutan,0.8,0.8,0.8,0.8,1,june,0.364757188,0.430871605,0.53,527,Pyrethroid (2020)
Ibesikpo Asutan,Nsit Ubium,2024,Ibesikpo Asutan,0.8,0.8,0.8,0.8,2,june,0.364757188,0.430871605,0.53,1622,Pyrethroid (2020)
Ibesikpo Asutan,Nsit Ubium,2027,Ibesikpo Asutan,0.8,0.8,0.8,0.8,3,june,0.364757188,0.430871605,0.53,2717,Pyrethroid (2020)
Ibesikpo Asutan,Nsit Ubium,2030,Ibesikpo Asutan,0.8,0.8,0.8,0.8,4,june,0.364757188,0.430871605,0.53,3812,Pyrethroid (2020)
Ibi,Keana,2022,Ibi,0.8,0.8,0.8,0.8,1,august,0.422424747,0.742118733,0.65,953,PBO (2021)
Ibi,Keana,2025,Ibi,0.8,0.8,0.8,0.8,2,august,0.422424747,0.742118733,0.65,2048,PBO (2021)
Ibi,Keana,2028,Ibi,0.8,0.8,0.8,0.8,3,august,0.422424747,0.742118733,0.65,3143,PBO (2021)
Ibiono Ibom,Ngor-Okpala,2021,Ibiono Ibom,0.8,0.8,0.8,0.8,1,june,0.383194312,0.446021174,0.53,527,Pyrethroid (2020)
Ibiono Ibom,Ngor-Okpala,2024,Ibiono Ibom,0.8,0.8,0.8,0.8,2,june,0.383194312,0.446021174,0.53,1622,Pyrethroid (2020)
Ibiono Ibom,Ngor-Okpala,2027,Ibiono Ibom,0.8,0.8,0.8,0.8,3,june,0.383194312,0.446021174,0.53,2717,Pyrethroid (2020)
Ibiono Ibom,Ngor-Okpala,2030,Ibiono Ibom,0.8,0.8,0.8,0.8,4,june,0.383194312,0.446021174,0.53,3812,Pyrethroid (2020)
Idah,Uzo-Uwani,2020,Idah,0.8,0.8,0.8,0.8,1,june,0.382023573,0.738340231,0.65,162,PBO (2021)
Idah,Uzo-Uwani,2023,Idah,0.8,0.8,0.8,0.8,2,june,0.382023573,0.738340231,0.65,1257,PBO (2021)
Idah,Uzo-Uwani,2026,Idah,0.8,0.8,0.8,0.8,3,june,0.382023573,0.738340231,0.65,2352,PBO (2021)
Idah,Uzo-Uwani,2029,Idah,0.8,0.8,0.8,0.8,4,june,0.382023573,0.738340231,0.65,3447,PBO (2021)
Idanre,Akinyele,2020,Idanre,0.8,0.8,0.8,0.8,1,may,0.311424686,0.726950397,0.65,131,PBO (2021)
Idanre,Akinyele,2023,Idanre,0.8,0.8,0.8,0.8,2,may,0.311424686,0.726950397,0.65,1226,PBO (2021)
Idanre,Akinyele,2026,Idanre,0.8,0.8,0.8,0.8,3,may,0.311424686,0.726950397,0.65,2321,PBO (2021)
Idanre,Akinyele,2029,Idanre,0.8,0.8,0.8,0.8,4,may,0.311424686,0.726950397,0.65,3416,PBO (2021)
Ideato North,Oru West,2020,Ideato North,0.8,0.8,0.8,0.8,1,june,0.449066913,0.743967818,0.65,162,PBO (2021)
Ideato North,Oru West,2023,Ideato North,0.8,0.8,0.8,0.8,2,june,0.449066913,0.743967818,0.65,1257,PBO (2021)
Ideato North,Oru West,2026,Ideato North,0.8,0.8,0.8,0.8,3,june,0.449066913,0.743967818,0.65,2352,PBO (2021)
Ideato North,Oru West,2029,Ideato North,0.8,0.8,0.8,0.8,4,june,0.449066913,0.743967818,0.65,3447,PBO (2021)
Ideato South,Ngor-Okpala,2020,Ideato South,0.8,0.8,0.8,0.8,1,june,0.438565746,0.743288627,0.65,162,PBO (2021)
Ideato South,Ngor-Okpala,2023,Ideato South,0.8,0.8,0.8,0.8,2,june,0.438565746,0.743288627,0.65,1257,PBO (2021)
Ideato South,Ngor-Okpala,2026,Ideato South,0.8,0.8,0.8,0.8,3,june,0.438565746,0.743288627,0.65,2352,PBO (2021)
Ideato South,Ngor-Okpala,2029,Ideato South,0.8,0.8,0.8,0.8,4,june,0.438565746,0.743288627,0.65,3447,PBO (2021)
Idemili North,Uzo-Uwani,2020,Idemili North,0.8,0.8,0.8,0.8,1,june,0.422797782,0.742147653,0.65,162,PBO (2021)
Idemili North,Uzo-Uwani,2023,Idemili North,0.8,0.8,0.8,0.8,2,june,0.422797782,0.742147653,0.65,1257,PBO (2021)
Idemili North,Uzo-Uwani,2026,Idemili North,0.8,0.8,0.8,0.8,3,june,0.422797782,0.742147653,0.65,2352,PBO (2021)
Idemili North,Uzo-Uwani,2029,Idemili North,0.8,0.8,0.8,0.8,4,june,0.422797782,0.742147653,0.65,3447,PBO (2021)
Idemili South,Oru West,2020,Idemili South,0.8,0.8,0.8,0.8,1,june,0.377378695,0.737809061,0.65,162,PBO (2021)
Idemili South,Oru West,2023,Idemili South,0.8,0.8,0.8,0.8,2,june,0.377378695,0.737809061,0.65,1257,PBO (2021)
Idemili South,Oru West,2026,Idemili South,0.8,0.8,0.8,0.8,3,june,0.377378695,0.737809061,0.65,2352,PBO (2021)
Idemili South,Oru West,2029,Idemili South,0.8,0.8,0.8,0.8,4,june,0.377378695,0.737809061,0.65,3447,PBO (2021)
Ido,Akinyele,2020,Ido,0.8,0.8,0.8,0.8,1,may,0.349706785,0.9,0.94,131,IG2 & PBO (2020)
Ido,Akinyele,2023,Ido,0.8,0.8,0.8,0.8,2,may,0.349706785,0.9,0.94,1226,IG2 & PBO (2020)
Ido,Akinyele,2026,Ido,0.8,0.8,0.8,0.8,3,may,0.349706785,0.9,0.94,2321,IG2 & PBO (2020)
Ido,Akinyele,2029,Ido,0.8,0.8,0.8,0.8,4,may,0.349706785,0.9,0.94,3416,IG2 & PBO (2020)
Idosi-Osi,Oke-Ero,2020,Idosi-Osi,0.8,0.8,0.8,0.8,1,july,0.302701283,0.724878164,0.65,186,PBO (2021)
Idosi-Osi,Oke-Ero,2023,Idosi-Osi,0.8,0.8,0.8,0.8,2,july,0.302701283,0.724878164,0.65,1281,PBO (2021)
Idosi-Osi,Oke-Ero,2026,Idosi-Osi,0.8,0.8,0.8,0.8,3,july,0.302701283,0.724878164,0.65,2376,PBO (2021)
Idosi-Osi,Oke-Ero,2029,Idosi-Osi,0.8,0.8,0.8,0.8,4,july,0.302701283,0.724878164,0.65,3471,PBO (2021)
Ifako-Ijaye,Uzo-Uwani,2020,Ifako-Ijaye,0.8,0.8,0.8,0.8,1,june,0.390672088,0.739269859,0.65,162,PBO (2021)
Ifako-Ijaye,Uzo-Uwani,2023,Ifako-Ijaye,0.8,0.8,0.8,0.8,2,june,0.390672088,0.739269859,0.65,1257,PBO (2021)
Ifako-Ijaye,Uzo-Uwani,2026,Ifako-Ijaye,0.8,0.8,0.8,0.8,3,june,0.390672088,0.739269859,0.65,2352,PBO (2021)
Ifako-Ijaye,Uzo-Uwani,2029,Ifako-Ijaye,0.8,0.8,0.8,0.8,4,june,0.390672088,0.739269859,0.65,3447,PBO (2021)
Ife Central,Akinyele,2020,Ife Central,0.8,0.8,0.8,0.8,1,may,0.443838578,0.743637159,0.65,131,PBO (2021)
Ife Central,Akinyele,2023,Ife Central,0.8,0.8,0.8,0.8,2,may,0.443838578,0.743637159,0.65,1226,PBO (2021)
Ife Central,Akinyele,2026,Ife Central,0.8,0.8,0.8,0.8,3,may,0.443838578,0.743637159,0.65,2321,PBO (2021)
Ife Central,Akinyele,2029,Ife Central,0.8,0.8,0.8,0.8,4,may,0.443838578,0.743637159,0.65,3416,PBO (2021)
Ife East,Akinyele,2020,Ife East,0.8,0.8,0.8,0.8,1,may,0.454795344,0.744313938,0.65,131,PBO (2021)
Ife East,Akinyele,2023,Ife East,0.8,0.8,0.8,0.8,2,may,0.454795344,0.744313938,0.65,1226,PBO (2021)
Ife East,Akinyele,2026,Ife East,0.8,0.8,0.8,0.8,3,may,0.454795344,0.744313938,0.65,2321,PBO (2021)
Ife East,Akinyele,2029,Ife East,0.8,0.8,0.8,0.8,4,may,0.454795344,0.744313938,0.65,3416,PBO (2021)
Ife North,Akinyele,2020,Ife North,0.8,0.8,0.8,0.8,1,may,0.417284269,0.741710446,0.65,131,PBO (2021)
Ife North,Akinyele,2023,Ife North,0.8,0.8,0.8,0.8,2,may,0.417284269,0.741710446,0.65,1226,PBO (2021)
Ife North,Akinyele,2026,Ife North,0.8,0.8,0.8,0.8,3,may,0.417284269,0.741710446,0.65,2321,PBO (2021)
Ife North,Akinyele,2029,Ife North,0.8,0.8,0.8,0.8,4,may,0.417284269,0.741710446,0.65,3416,PBO (2021)
Ife South,Akinyele,2020,Ife South,0.8,0.8,0.8,0.8,1,may,0.40603638,0.740749702,0.65,131,PBO (2021)
Ife South,Akinyele,2023,Ife South,0.8,0.8,0.8,0.8,2,may,0.40603638,0.740749702,0.65,1226,PBO (2021)
Ife South,Akinyele,2026,Ife South,0.8,0.8,0.8,0.8,3,may,0.40603638,0.740749702,0.65,2321,PBO (2021)
